1488117920007	4373
1488117920108	4010
1488117920244	4495
1488117920303	4405
1488117920404	4024
1488117920508	3786
1488117920608	3769
1488117920706	3808
1488117920808	3710
1488117920906	3516
1488117921006	3195
1488117921141	2878
1488117921211	3014
1488117921306	3396
1488117921404	4446
1488117921506	5895
1488117921608	5895
1488117921709	6455
1488117921841	6455
1488117921964	5421
1488117922032	4331
1488117922109	3840
1488117922243	3190
1488117922326	2333
1488117922441	1795
1488117922567	1554
1488117922673	1407
1488117922783	1336
1488117922893	1288
1488117923008	1304
1488117923155	1489
1488117923261	1670
1488117923362	1640
1488117923391	1864
1488117923423	2567
1488117923507	3984
1488117923660	3995
1488117923776	1803
1488117923873	1453
1488117923973	1827
1488117924035	2877
1488117924108	4022
1488117924240	5936
1488117924357	5936
1488117924465	5350
1488117924570	5171
1488117924683	4273
1488117924787	3955
1488117924896	3940
1488117924997	3441
1488117925135	2847
1488117925196	2528
1488117925341	2723
1488117925406	3782
1488117925545	6490
1488117925560	6490
1488117925610	15929
1488117925714	10928
1488117925811	10928
1488117925942	7992
1488117926071	7992
1488117926190	11885
1488117926289	11885
1488117926345	6634
1488117926406	4850
1488117926510	3719
1488117926642	4394
1488117926761	8419
1488117926875	3235
1488117926979	2507
1488117927051	3036
1488117927175	3370
1488117927211	3765
1488117927337	3609
1488117927463	2954
1488117927570	1604
1488117927680	2164
1488117927740	2712
1488117927809	5385
1488117927912	7550
1488117928043	7550
1488117928166	4535
1488117928282	1794
1488117928385	2565
1488117928483	4501
1488117928543	5456
1488117928667	5456
1488117928711	9005
1488117928814	9005
1488117928913	12489
1488117929012	12489
1488117929171	4326
1488117929277	1938
1488117929393	2799
1488117929510	3410
1488117929669	3394
1488117929686	2661
1488117929717	3150
1488117929843	2918
1488117929969	1626
1488117930077	1675
1488117930197	1796
1488117930280	3811
1488117930308	3811
1488117930478	6740
1488117930603	3793
1488117930756	1557
1488117930857	1402
1488117930953	1606
1488117931043	3053
1488117931103	3053
1488117931132	14954
1488117931241	12878
1488117931376	12878
1488117931500	4544
1488117931631	4544
1488117931667	11314
1488117931721	11314
1488117931813	12695
1488117931912	12695
1488117932074	11408
1488117932181	11408
1488117932249	13705
1488117932380	14936
1488117932482	11862
1488117932517	11862
1488117932615	7141
1488117932748	7141
1488117932876	13104
1488117932985	13104
1488117933099	5486
1488117933168	3201
1488117933279	3125
1488117933382	2338
1488117933492	2942
1488117933608	2652
1488117933764	2613
1488117933863	2586
1488117933953	2492
1488117934009	2473
1488117934150	2519
1488117934218	2891
1488117934291	3671
1488117934325	4293
1488117934414	4393
1488117934517	4402
1488117934669	4608
1488117934754	4222
1488117934816	4072
1488117934950	3868
1488117935017	3726
1488117935149	3689
1488117935227	3625
1488117935315	3465
1488117935449	3151
1488117935559	2932
1488117935665	3026
1488117935760	5037
1488117935860	8746
1488117935969	8746
1488117936064	6829
1488117936162	2322
1488117936261	4086
1488117936365	9017
1488117936468	9017
1488117936589	4523
1488117936701	2789
1488117936801	2789
1488117936884	11143
1488117936983	11143
1488117937095	3904
1488117937215	3175
1488117937358	3175
1488117937457	12135
1488117937549	12135
1488117937662	4461
1488117937769	3378
1488117937867	3378
1488117937964	12327
1488117938063	12327
1488117938165	5168
1488117938265	3055
1488117938363	3055
1488117938465	10436
1488117938566	10436
1488117938667	6555
1488117938768	3550
1488117938869	5368
1488117938969	9064
1488117939034	9064
1488117939116	9594
1488117939266	4652
1488117939362	4423
1488117939451	4423
1488117939504	13891
1488117939597	11208
1488117939700	5323
1488117939804	4240
1488117939902	4240
1488117940006	12027
1488117940162	12027
1488117940256	6790
1488117940308	3170
1488117940404	4524
1488117940506	8122
1488117940606	8122
1488117940703	11461
1488117940807	5148
1488117940913	3760
1488117941004	3760
1488117941105	10881
1488117941212	10881
1488117941316	7642
1488117941441	3925
1488117941501	3925
1488117941593	9921
1488117941694	9921
1488117941796	8289
1488117941900	3649
1488117942013	4719
1488117942152	8737
1488117942230	8737
1488117942413	11753
1488117942515	5180
1488117942547	4199
1488117942580	4199
1488117942637	12651
1488117942770	12651
1488117942839	7097
1488117942919	4188
1488117943071	6534
1488117943144	6534
1488117943305	13534
1488117943442	5748
1488117943491	3196
1488117943591	4473
1488117943697	8719
1488117943811	8719
1488117943962	8693
1488117944032	4026
1488117944163	4273
1488117944228	4273
1488117944282	13375
1488117944378	8481
1488117944481	4545
1488117944580	4408
1488117944677	4408
1488117944720	12671
1488117944883	12671
1488117945000	4682
1488117945115	3912
1488117945248	3912
1488117945266	11370
1488117945401	11370
1488117945508	5489
1488117945608	4383
1488117945666	6720
1488117945783	6720
1488117945884	12071
1488117945987	12071
1488117946086	4164
1488117946188	2854
1488117946293	1960
1488117946399	1509
1488117946484	1394
1488117946597	1245
1488117946775	1178
1488117946873	1177
1488117946963	1186
1488117947015	1189
1488117947117	1189
1488117947267	1187
1488117947374	1185
1488117947471	1185
1488117947591	1184
1488117947684	1181
1488117947769	1181
1488117947862	1179
1488117947978	1178
1488117948073	1178
1488117948157	1177
1488117948213	1176
1488117948315	1173
1488117948420	1172
1488117948554	1172
1488117948617	1171
1488117948755	1172
1488117948822	1172
1488117948956	1173
1488117949014	1173
1488117949101	1172
1488117949207	1167
1488117949311	1168
1488117949407	1167
1488117949505	1164
1488117949606	1162
1488117949707	1161
1488117949807	1162
1488117949908	1163
1488117950008	1162
1488117950110	1161
1488117950215	1160
1488117950360	1159
1488117950427	1159
1488117950553	1161
1488117950602	1161
1488117950695	1161
1488117950812	1161
1488117950926	1162
1488117951066	1160
1488117951161	1159
1488117951263	1158
1488117951323	1158
1488117951416	1157
1488117951525	1158
1488117951651	1160
1488117951711	1162
1488117951805	1161
1488117951905	1163
1488117952003	1161
1488117952114	1160
1488117952232	1160
1488117952370	1159
1488117952483	1159
1488117952583	1159
1488117952681	1163
1488117952762	1166
1488117952804	1165
1488117952896	1166
1488117952994	1172
1488117953106	1175
1488117953276	1177
1488117953368	1176
1488117953432	1176
1488117953534	1175
1488117953665	1172
1488117953759	1173
1488117953865	1172
1488117953960	1171
1488117954052	1173
1488117954105	1172
1488117954200	1173
1488117954309	1172
1488117954428	1173
1488117954579	1172
1488117954683	1173
1488117954769	1173
1488117954830	1174
1488117954946	1175
1488117955012	1176
1488117955105	1177
1488117955206	1178
1488117955307	1180
1488117955407	1180
1488117955513	1182
1488117955621	1185
1488117955731	1186
1488117955864	1189
1488117955917	1194
1488117956012	1203
1488117956112	1211
1488117956211	1213
1488117956275	1080
1488117956360	968
1488117956483	722
1488117956583	791
1488117956650	951
1488117956729	1933
1488117956864	2910
1488117956986	2744
1488117957095	2072
1488117957206	1832
1488117957323	2172
1488117957441	2254
1488117957455	2546
1488117957530	2398
1488117957695	2852
1488117957808	3325
1488117957919	4158
1488117958032	4384
1488117958059	4144
1488117958165	3725
1488117958232	3661
1488117958368	3661
1488117958498	5359
1488117958561	5359
1488117958676	7385
1488117958732	5111
1488117958833	3713
1488117958936	4098
1488117959032	6637
1488117959184	5093
1488117959280	5233
1488117959382	5316
1488117959429	5138
1488117959531	4185
1488117959703	3993
1488117959819	3993
1488117959939	6843
1488117960064	4610
1488117960168	4579
1488117960187	4507
1488117960231	4549
1488117960391	4868
1488117960497	4756
1488117960610	2195
1488117960735	1667
1488117960799	1566
1488117960912	1546
1488117960978	1218
1488117961063	1347
1488117961132	1475
1488117961274	1482
1488117961382	1667
1488117961448	2077
1488117961564	3121
1488117961698	3944
1488117961814	3822
1488117961931	2763
1488117962063	1652
1488117962121	1487
1488117962214	1305
1488117962300	1135
1488117962359	1723
1488117962463	2200
1488117962586	3149
1488117962685	4293
1488117962791	2632
1488117962908	1860
1488117963010	1892
1488117963119	2095
1488117963187	2378
1488117963234	2940
1488117963390	3257
1488117963502	3532
1488117963610	3922
1488117963687	4032
1488117963757	3956
1488117963836	3713
1488117963951	3272
1488117964063	2872
1488117964166	2649
1488117964235	2304
1488117964370	1968
1488117964522	1830
1488117964633	1737
1488117964767	1563
1488117964833	1429
1488117964991	1236
1488117965076	1214
1488117965143	1674
1488117965292	3746
1488117965410	4935
1488117965467	4658
1488117965508	4699
1488117965555	3946
1488117965635	3946
1488117965739	7050
1488117965835	7050
1488117965935	6682
1488117966038	6682
1488117966136	6596
1488117966238	6596
1488117966343	6143
1488117966432	6143
1488117966538	5916
1488117966638	5916
1488117966738	6078
1488117966836	6078
1488117966939	5495
1488117967043	4871
1488117967170	4644
1488117967252	4793
1488117967368	4832
1488117967497	3760
1488117967578	1989
1488117967693	1548
1488117967798	1690
1488117967881	1505
1488117967985	1413
1488117968095	1281
1488117968153	1146
1488117968237	1215
1488117968402	1304
1488117968595	1675
1488117968660	1234
1488117968710	1544
1488117968847	1787
1488117968909	2023
1488117968988	1988
1488117969095	2013
1488117969223	1837
1488117969324	1520
1488117969379	1612
1488117969437	1804
1488117969576	1902
1488117969714	1452
1488117969758	1379
1488117969866	1512
1488117970015	1740
1488117970121	1894
1488117970189	1972
1488117970260	2074
1488117970369	2586
1488117970470	4534
1488117970541	7851
1488117970641	7851
1488117970741	11499
1488117970916	11499
1488117970994	6446
1488117971037	6446
1488117971176	7792
1488117971305	7792
1488117971353	11853
1488117971531	11853
1488117971660	11420
1488117971706	11420
1488117971785	6384
1488117971862	6384
1488117971938	12112
1488117972043	12112
1488117972142	10392
1488117972306	10392
1488117972401	12085
1488117972472	12085
1488117972574	9744
1488117972651	9744
1488117972744	13255
1488117972840	13255
1488117973003	10595
1488117973124	10595
1488117973207	11043
1488117973303	11043
1488117973400	11853
1488117973497	11853
1488117973562	10946
1488117973642	10946
1488117973740	8443
1488117973935	8443
1488117974012	8825
1488117974127	8825
1488117974247	6581
1488117974264	5349
1488117974340	3949
1488117974472	3905
1488117974543	3993
1488117974641	4010
1488117974746	4028
1488117974956	3877
1488117975012	2034
1488117975107	1725
1488117975176	1464
1488117975274	1425
1488117975341	1504
1488117975497	1613
1488117975617	1628
1488117975757	1592
1488117975811	1609
1488117975917	1585
1488117976013	1786
1488117976116	1675
1488117976213	1498
1488117976323	1442
1488117976434	1299
1488117976545	1209
1488117976690	1223
1488117976809	1231
1488117976889	1234
1488117976954	1206
1488117977021	1166
1488117977120	1161
1488117977201	1192
1488117977304	1203
1488117977406	1222
1488117977507	1182
1488117977619	1204
1488117977703	1199
1488117977777	1184
1488117977896	1138
1488117977999	1197
1488117978120	1234
1488117978202	1228
1488117978276	1200
1488117978369	1214
1488117978494	1228
1488117978619	1242
