"TimeStamp" "BatteryLevel" "ACC_X" "ACC_Y" "ACC_Z" "ACC_G_X" "ACC_G_Y" "ACC_G_Z" "ROT_A" "ROT_B" "ROT_G" "mag"
"1905" 1488117984136 100 0.572274208068848 0.351977348327637 0.317965984344482 -10.1120681762695 9.17647457122803 -4.15154695510864 -31.7800006866455 150.710006713867 109.340003967285 0.743295493163208
"1906" 1488117984190 100 -2.73516273498535 -0.985656261444092 1.51012563705444 -6.12084007263184 7.59242677688599 -2.58185577392578 -71.4000015258789 139.720001220703 116.620002746582 3.27614299020442
"1907" 1488117984256 100 -5.66250848770142 -5.18749046325684 7.20738554000854 -1.77786731719971 2.09371972084045 4.91725063323975 -43.8899993896484 33.1100006103516 120.959999084473 10.5318785599719
"1908" 1488117984258 100 -0.286097049713135 -5.86516761779785 4.91789197921753 -7.08275461196899 -0.0502492748200893 3.8572301864624 -59.0100021362305 -54.7400016784668 68.7399978637695 7.65948459271061
"1909" 1488117984326 100 -2.09336471557617 1.27078008651733 -2.48610806465149 -4.75214576721191 7.40339374542236 -4.16829681396484 85.2600021362305 1.82000005245209 -9.9399995803833 3.48966920636233
"1910" 1488117984377 100 -3.86651730537415 2.41786003112793 -0.635506272315979 -2.01236367225647 9.15493869781494 -2.47657155990601 38.9900016784668 -24.8500003814697 -17.4300003051758 4.60433181091857
"1911" 1488117984440 100 -4.62461996078491 3.98254537582397 0.035244345664978 -0.0981057211756706 11.7152605056763 -1.79700982570648 163.940002441406 -47.3899993896484 3.99000000953674 6.10319749115892
"1912" 1488117984488 100 -2.66408228874207 0.199793338775635 -3.84434866905212 -1.39262270927429 7.98245668411255 -6.63769006729126 87.0100021362305 -46.5499992370605 20.6499996185303 4.68148144380079
"1913" 1488117984559 100 -2.23080706596375 1.67592620849609 -2.60265707969666 -1.26819610595703 9.87757110595703 -6.0466628074646 152.110000610352 -24.7100009918213 32.3400001525879 3.81563267314517
"1914" 1488117984593 100 0.299981355667114 -10.4319458007812 -6.73568677902222 -3.87397980690002 -4.83828735351562 -11.8636140823364 91.1399993896484 9.10000038146973 4.96999979019165 12.4211496404029
"1915" 1488117984613 100 2.19061374664307 2.11203527450562 -3.35943555831909 -6.31226587295532 8.23370265960693 -9.32722187042236 -46.6199989318848 22.1900005340576 28.3500003814697 4.53269112760138
"1916" 1488117984676 100 -1.18398070335388 3.13106489181519 -4.28212547302246 -2.64167618751526 10.0354986190796 -11.3204431533813 55.5100021362305 60.6199989318848 47.4599990844727 5.43525309708571
"1917" 1488117984737 100 -2.3445930480957 1.56494998931885 -3.58649826049805 -0.894915699958801 8.86062145233154 -11.5214405059814 16.5200004577637 101.220001220703 59.4300003051758 4.56170525163598
"1918" 1488117984791 100 -1.27459728717804 1.01076412200928 -2.84431266784668 -1.64626204967499 8.55912685394287 -11.4903335571289 47.25 145.529998779297 60.6199989318848 3.27663804947936
"1919" 1488117984860 100 -2.01892042160034 0.603785037994385 -1.51740455627441 -0.397208571434021 8.30309391021729 -10.5427761077881 63.3499984741211 137.970001220703 87.9199981689453 2.59675039775931
"1920" 1488117984891 100 -2.77709102630615 -1.13834810256958 -1.68291664123535 1.05523478984833 6.27637386322021 -11.129017829895 90.3000030517578 138.460006713867 81.620002746582 3.44097070495533
"1921" 1488117984948 100 -3.44871211051941 -0.922163963317871 -0.192035675048828 2.58903384208679 6.26201677322388 -9.6861457824707 59.5 150.779998779297 78.4000015258789 3.57503556583383
"1922" 1488117985006 100 -3.49595928192139 -1.39049339294434 1.62088918685913 3.51027083396912 5.44606399536133 -7.46799898147583 78.120002746582 154.419998168945 71.4700012207031 4.09664312977723
"1923" 1488117985041 100 -2.97479343414307 -3.49181723594666 1.98584413528442 3.73280334472656 2.4717857837677 -6.60658311843872 44.939998626709 158.339996337891 65.3099975585938 4.99857584865113
"1924" 1488117985065 100 -4.21369457244873 -2.5120575428009 2.14763832092285 6.02512788772583 2.82353091239929 -5.90787887573242 50.2599983215332 150.5 60.8300018310547 5.35518490863977
"1925" 1488117985123 100 -2.4750828742981 -2.6643226146698 2.08947658538818 4.90528678894043 2.00518536567688 -5.44367170333862 66.9899978637695 126 60.1300010681152 4.19411046952391
"1926" 1488117985146 100 -2.22126269340515 -3.41592526435852 4.0701470375061 5.20678234100342 0.399601370096207 -2.44546461105347 75.879997253418 110.319999694824 66.5699996948242 5.7592230614655
"1927" 1488117985215 100 -1.92057967185974 -2.99307942390442 4.70712518692017 5.38624429702759 0.0741775035858154 -0.631705164909363 98.2799987792969 91.629997253418 63.6300010681152 5.89950660980214
"1928" 1488117985266 100 -1.85231566429138 -4.48866176605225 4.93914031982422 5.78105926513672 -2.54357028007507 0.835095107555389 95.5500030517578 65.5900039672852 59.1500015258789 6.92634570817193
"1929" 1488117985325 100 -1.52970933914185 -3.34016180038452 3.31577849388123 5.84087991714478 -2.23011064529419 0.0406779870390892 79.9400024414062 52.0099983215332 48.2999992370605 4.94884618224198
