1488117888859	100	-1.027190923690796	-4.677680492401123	-3.913508892059326	1.6055840253829956	-7.34357213973999	-6.123232841491699	-5.460000038146973	0.9100000262260437	-0.42000001668930054
1488117888902	100	-0.779638946056366	-3.6617462635040283	-3.1633498668670654	1.5529417991638184	-7.243074417114258	-6.16391134262085	4.480000019073486	-1.0499999523162842	-0.14000000059604645
1488117888948	100	-0.6275397539138794	-3.023195266723633	-2.678077459335327	1.557727575302124	-7.36032247543335	-6.348158359527588	-0.3499999940395355	-1.8899999856948853	-5.179999828338623
1488117888985	100	-0.8351128101348877	-2.3515572547912598	-1.9912362098693848	1.9740787744522095	-7.276573657989502	-6.159125804901123	-10.289999961853027	-7.699999809265137	-10.779999732971191
1488117889032	100	-0.13784074783325195	-2.243040084838867	-1.681044578552246	1.3112668991088867	-7.728816509246826	-6.269195556640625	-0.3499999940395355	-10.569999694824219	-7.699999809265137
1488117889081	100	-0.6998640298843384	-1.47666597366333	-1.1859526634216309	2.0482561588287354	-7.331608772277832	-6.070591449737549	-8.960000038146973	-8.050000190734863	2.240000009536743
1488117889130	100	-0.23063874244689941	-1.1373047828674316	-1.0904169082641602	1.636690616607666	-7.276573657989502	-6.247659683227539	-3.5	-5.599999904632568	4.199999809265137
1488117889181	100	-0.1845109462738037	-0.8562445640563965	-1.1977577209472656	1.636690616607666	-7.209574222564697	-6.654439926147461	-7.840000152587891	-11.199999809265137	-0.3499999940395355
1488117889226	100	-0.03275322914123535	-0.6849956512451172	-0.9314064979553223	1.4931212663650513	-7.209574222564697	-6.620940208435059	-11.619999885559082	-12.039999961853027	-6.019999980926514
1488117889280	100	0.5576460361480713	-0.4580264091491699	-0.7987241744995117	0.763310432434082	-7.097111701965332	-6.687938690185547	-10.079999923706055	-12.460000038146973	-6.789999961853027
1488117889326	100	0.5035445690155029	-0.6995019912719727	-0.9280328750610352	0.6915256977081299	-7.513463020324707	-7.049255847930908	3.3600001335144043	-8.329999923706055	-6.579999923706055
1488117889384	100	0.9483991861343384	-0.6380858421325684	-0.7711400985717773	0.009571290574967861	-7.611568450927734	-7.085147857666016	5.460000038146973	-7.909999847412109	-8.819999694824219
1488117889426	100	0.7204341888427734	-0.6808376312255859	-0.47142839431762695	0.05742774158716202	-7.824529647827148	-6.903293132781982	9.3100004196167	8.819999694824219	-4.130000114440918
1488117889481	100	0.14181077480316162	-0.6633543968200684	0.06313657760620117	0.6005984544754028	-7.9728851318359375	-6.3529438972473145	30.239999771118164	18.549999237060547	3.0799999237060547
1488117889527	100	0.27041780948638916	-0.9345922470092773	0.35296154022216797	0.4043869972229004	-8.477770805358887	-5.974878311157227	28.350000381469727	44.17000198364258	2.940000057220459
1488117889580	100	-0.021033763885498047	-0.7878732681274414	0.8126192092895508	0.7010970115661621	-8.528019905090332	-5.312066078186035	43.119998931884766	67.62000274658203	17.639999389648438
1488117889627	100	-1.167296051979065	-0.9078660011291504	0.4778122901916504	2.139183282852173	-8.874979019165039	-5.5274200439453125	95.12999725341797	102.62000274658203	18.969999313354492
1488117889679	100	-2.469071865081787	-0.7435207366943359	0.5239052772521973	4.058227062225342	-8.896513938903809	-5.350350856781006	69.93000030517578	108.98999786376953	25.40999984741211
1488117889734	100	-1.5924060344696045	-0.033939361572265625	0.47655200958251953	3.579662799835205	-8.195417404174805	-5.278566360473633	26.18000030517578	79.66000366210938	34.439998626708984
1488117889779	100	-0.8298168182373047	-0.3296041488647461	0.6032953262329102	3.0245277881622314	-8.57348346710205	-5.0009989738464355	24.5	56.349998474121094	49.630001068115234
1488117889834	100	-0.9146213531494141	0.6570754051208496	1.0971131324768066	3.3379876613616943	-7.422535419464111	-4.232903003692627	-4.269999980926514	30.8700008392334	55.790000915527344
1488117889879	100	1.879351019859314	0.9410543441772461	2.1525864601135254	0.07417750358581543	-6.903293132781982	-2.6392831802368164	4.480000019073486	29.1200008392334	43.61000061035156
1488117889926	100	0.11372935771942139	1.3634920120239258	0.2959465980529785	1.8113667964935303	-6.1399827003479	-4.421936511993408	52.43000030517578	57.68000030517578	22.540000915527344
1488117889979	100	0.26326680183410645	-0.6952090263366699	1.549938440322876	1.5960125923156738	-8.372486114501953	-2.7804601192474365	50.540000915527344	52.0099983215332	-3.430000066757202
1488117890026	100	-1.4739339351654053	-1.9133758544921875	0.7652149200439453	3.7016968727111816	-10.068997383117676	-3.373879909515381	14.90999984741211	43.75	-0.7699999809265137
1488117890082	100	0.37905919551849365	-1.189962387084961	1.4716737270355225	1.7539390325546265	-9.643074989318848	-2.2995026111602783	-8.470000267028809	17.56999969482422	6.300000190734863
1488117890126	100	-0.303572416305542	-0.8294582366943359	0.7696022987365723	2.5124638080596924	-9.489934921264648	-2.809173583984375	-6.510000228881836	19.040000915527344	8.819999694824219
1488117890182	100	0.5266737937927246	-0.9315624237060547	1.0100188255310059	1.550549030303955	-9.824929237365723	-2.3162522315979004	27.649999618530273	23.8700008392334	0.7699999809265137
