1488117888926	3939321	LED_GREEN
1488117888945	3939321	LED_GREEN
1488117889019	3974933	LED_GREEN
1488117889080	3977430	LED_GREEN
1488117889208	3976734	LED_GREEN
1488117889310	3974806	LED_GREEN
1488117889381	3973552	LED_GREEN
1488117889509	3314706	LED_GREEN
1488117889610	3301589	LED_GREEN
1488117889715	3007234	LED_GREEN
1488117889811	2963026	LED_GREEN
1488117889902	2967089	LED_GREEN
1488117890003	2801554	LED_GREEN
1488117890080	2798883	LED_GREEN
1488117890180	2727669	LED_GREEN
1488117890279	2714900	LED_GREEN
1488117890378	2714514	LED_GREEN
1488117890501	2714848	LED_GREEN
1488117890601	2714553	LED_GREEN
1488117890702	2714010	LED_GREEN
1488117890827	2713441	LED_GREEN
1488117890905	2712412	LED_GREEN
1488117891001	2711113	LED_GREEN
1488117891080	2710160	LED_GREEN
1488117891205	2709960	LED_GREEN
1488117891305	2707062	LED_GREEN
1488117891403	2704328	LED_GREEN
1488117891502	2703792	LED_GREEN
1488117891603	2703580	LED_GREEN
1488117891703	2703480	LED_GREEN
1488117891802	2703747	LED_GREEN
1488117891903	2703114	LED_GREEN
1488117892004	2701202	LED_GREEN
1488117892104	2700217	LED_GREEN
1488117892214	2699102	LED_GREEN
1488117892341	2701692	LED_GREEN
1488117892403	2706227	LED_GREEN
1488117892482	2714908	LED_GREEN
1488117892583	2712534	LED_GREEN
1488117892720	2717444	LED_GREEN
1488117892844	2725522	LED_GREEN
1488117892943	2726335	LED_GREEN
1488117893046	2729752	LED_GREEN
1488117893148	2737812	LED_GREEN
1488117893261	2840303	LED_GREEN
1488117893361	2967688	LED_GREEN
1488117893457	2922436	LED_GREEN
1488117893562	2771781	LED_GREEN
1488117893671	2709685	LED_GREEN
1488117893814	2713165	LED_GREEN
1488117893872	2703634	LED_GREEN
1488117893984	2677669	LED_GREEN
1488117894017	2671797	LED_GREEN
1488117894114	2672359	LED_GREEN
1488117894223	2647652	LED_GREEN
1488117894331	2658876	LED_GREEN
1488117894393	2676645	LED_GREEN
1488117894515	2660237	LED_GREEN
1488117894614	2657293	LED_GREEN
1488117894684	2648094	LED_GREEN
1488117894838	2642594	LED_GREEN
1488117894954	2644647	LED_GREEN
1488117894990	2644589	LED_GREEN
1488117895083	2647497	LED_GREEN
1488117895184	2626325	LED_GREEN
1488117895340	2602886	LED_GREEN
1488117895448	2622718	LED_GREEN
1488117895564	2547330	LED_GREEN
1488117895676	2503285	LED_GREEN
1488117895811	2501655	LED_GREEN
1488117895866	2501455	LED_GREEN
1488117895978	2491178	LED_GREEN
1488117896131	2495444	LED_GREEN
1488117896147	2505607	LED_GREEN
1488117896185	2508322	LED_GREEN
1488117896321	2492967	LED_GREEN
1488117896431	2492400	LED_GREEN
1488117896532	2493536	LED_GREEN
1488117896629	2489316	LED_GREEN
1488117896727	2491236	LED_GREEN
1488117896821	2503606	LED_GREEN
1488117896922	2514218	LED_GREEN
1488117896986	2524093	LED_GREEN
1488117897122	2519125	LED_GREEN
1488117897223	2514949	LED_GREEN
1488117897288	2515942	LED_GREEN
1488117897434	2510149	LED_GREEN
1488117897534	2514256	LED_GREEN
1488117897633	2520634	LED_GREEN
1488117897742	2526303	LED_GREEN
1488117897854	2516591	LED_GREEN
1488117897963	2510231	LED_GREEN
1488117898026	2515587	LED_GREEN
1488117898159	2519192	LED_GREEN
1488117898274	2516746	LED_GREEN
1488117898411	2512865	LED_GREEN
1488117898468	2511719	LED_GREEN
1488117898576	2512062	LED_GREEN
1488117898726	2495690	LED_GREEN
1488117898833	2792699	LED_GREEN
1488117898931	2782572	LED_GREEN
1488117899022	2747028	LED_GREEN
1488117899080	2676257	LED_GREEN
1488117899175	2650000	LED_GREEN
1488117899276	2640609	LED_GREEN
1488117899377	2620472	LED_GREEN
1488117899478	2638803	LED_GREEN
1488117899577	2633030	LED_GREEN
1488117899717	2683269	LED_GREEN
1488117899776	2900731	LED_GREEN
1488117899892	3023092	LED_GREEN
1488117899951	2668134	LED_GREEN
1488117900066	2512083	LED_GREEN
1488117900184	2478390	LED_GREEN
1488117900322	2491021	LED_GREEN
1488117900382	2506872	LED_GREEN
1488117900693	2551415	LED_GREEN
1488117900882	3429051	LED_GREEN
1488117900924	2805373	LED_GREEN
1488117900968	2579097	LED_GREEN
1488117901062	3084139	LED_GREEN
1488117901130	2954460	LED_GREEN
1488117901142	3246107	LED_GREEN
1488117901232	2941822	LED_GREEN
1488117901331	2951946	LED_GREEN
1488117901429	2989877	LED_GREEN
1488117901518	2275710	LED_GREEN
1488117901598	2097152	LED_GREEN
1488117901655	2097152	LED_GREEN
1488117901761	2097152	LED_GREEN
1488117901863	2097152	LED_GREEN
1488117901966	2097152	LED_GREEN
1488117902081	2097152	LED_GREEN
1488117902184	2097152	LED_GREEN
1488117902239	2097152	LED_GREEN
1488117902505	2097152	LED_GREEN
1488117902705	2097152	LED_GREEN
1488117902742	2097152	LED_GREEN
1488117902846	2097152	LED_GREEN
1488117902921	2097152	LED_GREEN
1488117902955	2097152	LED_GREEN
1488117903028	2097152	LED_GREEN
1488117903073	2036076	LED_GREEN
1488117903105	3666894	LED_GREEN
1488117903193	3515067	LED_GREEN
1488117903292	2574868	LED_GREEN
1488117903389	1826749	LED_GREEN
1488117903491	1693908	LED_GREEN
1488117903591	1708930	LED_GREEN
1488117903701	1639619	LED_GREEN
1488117903793	1938533	LED_GREEN
1488117903892	2964884	LED_GREEN
1488117903991	2465492	LED_GREEN
1488117904150	2050020	LED_GREEN
1488117904262	1686708	LED_GREEN
1488117904326	1972463	LED_GREEN
1488117904389	3395894	LED_GREEN
1488117904492	3606279	LED_GREEN
1488117904592	3691354	LED_GREEN
1488117904692	3722944	LED_GREEN
1488117904795	3604260	LED_GREEN
1488117904892	3564528	LED_GREEN
1488117904992	3483269	LED_GREEN
1488117905092	3580556	LED_GREEN
1488117905192	3903733	LED_GREEN
1488117905290	3641062	LED_GREEN
1488117905392	3195614	LED_GREEN
1488117905492	3574957	LED_GREEN
1488117905595	3741881	LED_GREEN
1488117905692	3719870	LED_GREEN
1488117905793	3848754	LED_GREEN
1488117905892	3881915	LED_GREEN
1488117905993	3881301	LED_GREEN
1488117906100	2994478	LED_GREEN
1488117906195	2903205	LED_GREEN
1488117906293	2341561	LED_GREEN
1488117906392	2194249	LED_GREEN
1488117906496	2014133	LED_GREEN
1488117906595	1884967	LED_GREEN
1488117906693	2287740	LED_GREEN
1488117906795	1956808	LED_GREEN
1488117906896	1835716	LED_GREEN
1488117906994	1895133	LED_GREEN
1488117907094	1977666	LED_GREEN
1488117907236	1942503	LED_GREEN
1488117907318	1930797	LED_GREEN
1488117907393	2305707	LED_GREEN
1488117907500	3205833	LED_GREEN
1488117907594	3292209	LED_GREEN
1488117907694	2987683	LED_GREEN
1488117907846	3250827	LED_GREEN
1488117907894	3044248	LED_GREEN
1488117907995	2775474	LED_GREEN
1488117908150	3116651	LED_GREEN
1488117908197	3489173	LED_GREEN
1488117908292	3939767	LED_GREEN
1488117908429	3150239	LED_GREEN
1488117908494	3253270	LED_GREEN
1488117908649	4097368	LED_GREEN
1488117908715	3309209	LED_GREEN
1488117908796	3064226	LED_GREEN
1488117908926	3011884	LED_GREEN
1488117909024	3943414	LED_GREEN
1488117909155	3944552	LED_GREEN
1488117909253	4033630	LED_GREEN
1488117909373	3848238	LED_GREEN
1488117909489	3306485	LED_GREEN
1488117909638	3090881	LED_GREEN
1488117909746	2864468	LED_GREEN
1488117909846	2925835	LED_GREEN
1488117909947	3801264	LED_GREEN
1488117910046	2885508	LED_GREEN
1488117910135	2865680	LED_GREEN
1488117910231	2881766	LED_GREEN
1488117910346	2856911	LED_GREEN
1488117910437	2988258	LED_GREEN
1488117910533	2807722	LED_GREEN
1488117910594	2693895	LED_GREEN
1488117910732	2702163	LED_GREEN
1488117910790	2697238	LED_GREEN
1488117910931	2651284	LED_GREEN
1488117910987	2636965	LED_GREEN
1488117911128	2646594	LED_GREEN
1488117911184	2642620	LED_GREEN
1488117911284	2652957	LED_GREEN
1488117911385	2656596	LED_GREEN
1488117911491	2655881	LED_GREEN
1488117911638	2657797	LED_GREEN
1488117911743	2661998	LED_GREEN
1488117911840	2649142	LED_GREEN
1488117911927	2616168	LED_GREEN
1488117912028	2615013	LED_GREEN
1488117912078	2616308	LED_GREEN
1488117912170	2648278	LED_GREEN
1488117912267	2669524	LED_GREEN
1488117912368	2731203	LED_GREEN
1488117912470	2766083	LED_GREEN
1488117912571	3615788	LED_GREEN
1488117912672	3750684	LED_GREEN
1488117912773	3771622	LED_GREEN
1488117912872	3396519	LED_GREEN
1488117912979	3260851	LED_GREEN
1488117913098	3049771	LED_GREEN
1488117913240	2779682	LED_GREEN
1488117913352	2693712	LED_GREEN
1488117913451	2729626	LED_GREEN
1488117913538	2863808	LED_GREEN
1488117913588	3249459	LED_GREEN
1488117913729	3397320	LED_GREEN
1488117913790	3429720	LED_GREEN
1488117913934	3368086	LED_GREEN
1488117913994	3272285	LED_GREEN
1488117914137	3271463	LED_GREEN
1488117914193	3195684	LED_GREEN
1488117914333	3125675	LED_GREEN
1488117914391	3037823	LED_GREEN
1488117914534	3197441	LED_GREEN
1488117914601	3398270	LED_GREEN
1488117914695	3643606	LED_GREEN
1488117914832	3660641	LED_GREEN
1488117914890	3670363	LED_GREEN
1488117915022	3256768	LED_GREEN
1488117915080	2926965	LED_GREEN
1488117915192	2875123	LED_GREEN
1488117915289	2859211	LED_GREEN
1488117915423	2838743	LED_GREEN
1488117915479	2829910	LED_GREEN
1488117915588	2814134	LED_GREEN
1488117915691	2843538	LED_GREEN
1488117915839	2821950	LED_GREEN
1488117915932	2830166	LED_GREEN
1488117915983	2838455	LED_GREEN
1488117916072	2882385	LED_GREEN
1488117916173	3130969	LED_GREEN
1488117916278	3060519	LED_GREEN
1488117916374	2953627	LED_GREEN
1488117916483	2949789	LED_GREEN
1488117916576	3176417	LED_GREEN
1488117916675	3383501	LED_GREEN
1488117916776	3454393	LED_GREEN
1488117916876	3467909	LED_GREEN
1488117916977	3452215	LED_GREEN
1488117917085	3443017	LED_GREEN
1488117917186	3454556	LED_GREEN
1488117917300	3448313	LED_GREEN
1488117917428	3227953	LED_GREEN
1488117917487	3181843	LED_GREEN
1488117917589	2965395	LED_GREEN
1488117917729	2953312	LED_GREEN
1488117917792	2969736	LED_GREEN
1488117917887	3079350	LED_GREEN
1488117917985	3280807	LED_GREEN
1488117918089	3892464	LED_GREEN
1488117918253	3901785	LED_GREEN
1488117918343	4006076	LED_GREEN
1488117918419	3985936	LED_GREEN
